credit,default,AGE,MARRIAGE,EDUCATION_graduate school,PAY_2,BILL_AMT5,PAY_AMT6
280000,0,42,1,1,-1,160553,3589
50000,0,24,2,0,0,8943,500
300000,0,43,2,1,-2,0,0
230000,0,31,1,0,0,10000,10000
60000,0,27,2,0,0,15307,1000
190000,0,29,1,0,-2,-876,1587
60000,0,43,2,0,-2,0,0
100000,1,25,2,0,0,69804,2600
30000,0,45,1,0,0,21142,1500
200000,1,30,2,0,5,67439,1130
30000,0,27,3,1,0,29201,1000
130000,0,25,2,0,0,6131,651
120000,0,29,2,0,0,38245,1500
160000,0,35,2,0,-2,0,0
20000,0,23,2,0,0,14656,23750
30000,0,24,2,0,2,29019,0
70000,0,23,2,0,0,28355,2000
80000,0,25,2,0,0,30326,1013
80000,0,23,2,0,0,1402,344
100000,0,50,2,0,0,64975,3000
570000,0,31,2,1,0,41302,3778
170000,0,45,1,1,-1,360,0
50000,0,25,2,0,-1,1999,17120
310000,0,39,2,1,0,240521,10000
140000,1,27,2,1,0,5429,5000
200000,0,29,2,0,0,44892,22500
300000,1,26,2,0,-1,7200,908
300000,0,26,2,1,0,250357,8000
140000,0,55,2,0,0,101597,4000
560000,0,47,1,1,-1,47519,19443
200000,1,46,1,1,2,97180,15000
230000,0,31,1,0,0,171800,5071
200000,1,36,1,1,0,5603,1000
160000,1,34,2,0,2,81943,2000
220000,0,29,2,1,0,164860,5836
60000,0,25,2,0,0,28862,2000
390000,1,43,1,0,2,37788,3574
280000,0,39,2,1,-2,4,1000
80000,0,60,1,1,0,0,4189
360000,0,34,1,0,0,34944,1000
20000,0,21,2,0,0,19260,5000
500000,0,31,1,0,-1,40940,24236
90000,0,23,2,1,-1,5878,3316
30000,0,33,1,1,0,29303,1032
390000,0,47,2,1,-1,123,0
360000,1,32,1,1,-2,-5,0
10000,0,32,2,0,0,9760,500
150000,0,32,1,1,-2,0,0
40000,0,27,2,0,0,37184,1500
210000,0,29,2,0,0,63794,13000
50000,0,41,1,0,0,19409,545
10000,1,23,2,0,0,8907,500
310000,0,26,2,0,0,46739,1000
50000,0,34,2,1,0,0,0
150000,0,37,1,1,-1,1193,0
50000,1,48,1,0,0,14763,800
250000,0,30,2,1,0,87990,3212
30000,1,46,1,0,2,24133,0
30000,1,32,1,1,0,21134,1800
30000,1,50,1,0,2,25813,4000
20000,1,44,1,0,7,15624,0
30000,0,24,2,1,0,20301,614
300000,1,45,1,1,-1,8333,15449
90000,0,28,1,0,0,0,776
30000,0,24,2,0,0,25420,980
200000,1,51,1,0,0,145147,10100
180000,0,29,2,0,0,94416,9603
70000,0,26,2,0,0,-1940,656
230000,0,29,2,0,-2,1004,5183
240000,0,45,1,1,-2,0,0
190000,0,41,1,0,-1,4468,4550
80000,0,29,1,1,-2,0,0
300000,0,34,1,0,0,58586,0
220000,0,36,1,1,0,204312,8621
340000,1,31,1,0,0,80057,2971
480000,0,57,2,1,-1,76738,25000
60000,0,25,1,1,0,19109,527
200000,0,28,1,0,0,10827,2826
20000,0,53,1,0,0,0,850
110000,0,46,2,0,0,49461,2000
470000,1,32,2,0,0,338592,250000
200000,0,42,1,0,-1,0,53025
130000,0,30,2,1,0,24236,3000
80000,0,46,1,1,0,29758,1000
120000,0,30,1,0,-2,0,0
180000,0,27,2,1,0,37319,15000
400000,0,42,1,0,0,211342,6500
150000,0,43,1,0,0,40599,1041
640000,0,34,2,0,0,79807,194014
500000,0,32,1,1,1,64992,50000
70000,1,26,2,1,2,31124,1400
100000,0,24,2,1,3,326,326
80000,0,42,1,0,-2,0,0
120000,0,30,1,0,0,88833,4000
210000,0,31,2,1,0,45294,2000
50000,0,25,2,1,-1,0,0
50000,0,45,1,0,0,7872,297
260000,0,35,1,0,-1,0,0
20000,0,22,2,0,-2,780,0
30000,0,40,1,0,2,29133,0
310000,0,29,1,0,0,78759,3023
100000,0,34,2,1,-1,21288,62588
300000,0,38,1,1,-2,0,1100
30000,0,47,1,0,0,0,0
320000,0,34,2,0,0,179,2003
120000,0,32,2,1,0,75252,3000
80000,1,24,2,0,0,28593,929
20000,1,50,1,0,2,18428,900
380000,0,53,1,1,-2,360,360
180000,0,30,2,1,0,152632,6500
50000,0,27,2,0,0,-200,0
280000,0,33,2,1,-2,0,0
30000,0,47,2,0,0,5780,0
100000,1,25,2,0,0,-212,500
30000,0,45,2,1,0,930,0
160000,0,30,2,0,0,90471,3000
210000,0,42,1,1,-1,1586,3568
10000,0,30,2,1,0,9795,0
420000,0,36,2,0,-1,35669,23983
400000,0,37,1,1,-1,87332,12014
70000,0,29,2,1,0,67459,1900
110000,0,31,2,0,0,49449,1000
300000,0,54,1,1,0,0,0
120000,0,27,2,1,0,30237,2750
180000,0,27,2,1,0,14792,4000
400000,0,46,1,1,0,129411,3613
100000,0,44,1,1,0,42053,1700
220000,1,32,1,0,-2,184650,6002
220000,0,43,1,0,-1,1087,4342
140000,0,27,1,0,0,106704,5000
90000,1,51,1,0,0,88564,4003
30000,0,23,2,1,0,29197,1165
240000,0,28,2,1,0,0,0
110000,0,37,1,1,0,109798,5000
60000,1,24,2,1,2,46625,0
20000,1,26,2,0,5,11460,5000
180000,1,53,1,0,0,175016,6100
130000,0,26,2,0,0,29874,0
130000,0,36,1,0,0,45695,1125
70000,0,26,2,1,0,44834,1900
10000,1,42,1,0,2,9611,0
50000,0,24,2,1,-2,0,0
190000,0,31,1,1,3,919,25000
60000,0,36,2,0,0,40133,2500
20000,1,25,2,1,2,17862,27
80000,1,42,2,0,2,80315,0
500000,0,51,1,1,-1,77828,21984
220000,0,52,1,0,-2,-5820,0
230000,0,36,1,0,-2,3231,0
20000,0,25,2,0,2,16724,1500
50000,1,39,2,0,0,390,390
120000,0,29,2,1,0,87345,3000
130000,1,34,2,0,0,104042,3100
230000,0,26,2,1,-1,1971,865
350000,0,32,2,1,0,103119,5000
300000,0,38,2,1,-2,1726,116422
70000,0,55,2,0,0,46236,1697
280000,0,33,2,1,0,185398,5500
60000,1,25,1,0,0,22240,5000
310000,1,42,2,0,0,184072,7522
290000,1,34,2,0,0,146225,5400
180000,1,35,1,1,2,138325,0
340000,0,43,2,1,-2,-212,154
360000,0,29,2,1,-2,3884,4509
180000,1,33,1,1,0,2364,1601
30000,0,48,1,0,0,30127,4034
100000,0,32,2,1,0,26809,1700
180000,0,42,1,0,0,62425,2000
210000,1,31,2,1,2,112439,12203
180000,0,36,1,0,0,120350,3500
60000,0,48,3,0,0,20115,0
500000,0,30,2,1,0,424244,11100
200000,0,37,1,0,0,10205,574
610000,0,39,1,0,0,106356,5000
50000,0,29,2,0,0,17753,1000
80000,0,25,2,0,0,11457,3001
210000,0,38,2,1,0,72567,2500
50000,0,56,2,1,2,9720,1000
360000,0,58,1,1,-1,12132,2200
240000,0,30,2,0,-2,2452,4170
20000,0,56,1,0,0,13420,658
10000,1,22,2,1,0,390,780
30000,1,23,2,0,0,26366,0
360000,0,30,2,0,0,36777,3300
260000,0,29,2,1,0,45030,5000
100000,0,52,1,0,0,37481,1500
500000,0,40,1,0,-1,0,0
70000,0,42,2,0,0,28320,882
200000,0,38,1,1,-2,170,801
230000,0,45,2,0,0,155934,6000
200000,0,36,2,0,-1,9059,10380
110000,1,38,1,0,2,99531,4000
260000,0,33,2,1,0,18122,200
50000,0,55,3,0,-1,930,390
50000,0,44,2,0,0,20241,671
80000,0,23,2,0,-1,-604,0
260000,0,29,2,1,-1,2650,5014
80000,0,31,2,1,0,40942,2000
80000,0,29,2,1,0,55477,5000
200000,0,36,1,0,-1,2866,2148
370000,1,29,2,0,3,311426,10000
60000,1,43,1,1,2,50608,2300
260000,0,29,2,1,2,-3400,24450
30000,1,35,2,0,2,15525,0
120000,1,32,2,0,2,66345,0
130000,0,39,2,0,0,130758,4179
160000,0,38,1,0,-2,0,0
230000,0,31,2,0,-1,5978,2500
300000,0,26,2,1,0,10670,11875
180000,0,29,2,0,-1,9062,6992
80000,1,24,2,0,-2,-390,0
180000,0,30,1,0,0,2187,850
50000,1,25,2,0,2,18691,780
10000,0,62,1,0,-2,0,0
50000,0,46,2,0,-1,3320,2841
90000,0,31,1,1,2,1782,0
30000,1,29,2,0,0,29442,1100
180000,0,38,1,1,0,181287,6100
150000,0,38,1,0,0,142358,5200
590000,0,63,1,1,0,358774,51000
60000,0,39,1,0,0,19531,4100
100000,1,27,2,0,0,72756,5000
20000,0,25,2,0,-2,6666,6982
10000,1,22,2,1,2,10017,500
300000,1,26,2,1,2,284915,10817
260000,0,40,2,0,0,124493,6500
160000,0,28,1,0,0,37647,5000
260000,1,32,2,1,-2,0,0
280000,0,29,2,1,-1,20825,0
260000,0,35,2,1,-1,0,741
240000,0,43,1,1,-2,8187,9291
50000,0,49,3,0,0,10177,300
260000,1,44,2,0,-2,0,0
60000,1,24,2,0,2,64603,0
130000,0,26,1,0,0,11081,485
140000,0,31,2,1,0,95489,3700
20000,1,39,2,0,0,16211,235
360000,0,35,2,1,-2,0,12884
220000,0,28,2,1,0,117186,14000
500000,1,37,2,1,-1,13410,39526
50000,0,59,3,0,0,16853,1000
210000,0,28,2,1,-1,76188,2100
200000,0,41,1,1,0,88930,0
370000,0,28,2,1,0,1026,3600
200000,0,27,2,0,2,120780,0
260000,0,51,1,1,-2,1718,0
50000,0,23,2,1,-1,15688,0
260000,0,33,2,1,0,25604,1000
230000,0,48,2,0,-1,30467,5635
20000,1,27,2,0,-2,0,0
500000,0,33,2,0,0,2375,3017
160000,1,50,1,0,-1,390,780
50000,1,25,2,0,-1,326,3000
220000,1,37,1,0,0,631,1
150000,0,64,1,0,0,61650,0
180000,0,35,2,1,-1,73813,5382
80000,1,40,1,0,0,0,0
50000,0,27,2,0,0,45886,0
30000,1,26,2,0,2,7190,1500
180000,0,31,2,0,0,138023,5100
70000,0,64,1,0,0,45959,2000
300000,1,33,2,1,-2,0,0
640000,0,50,1,1,-2,10110,5952
60000,0,28,2,1,-2,39224,1500
120000,1,24,2,0,0,8517,4005
280000,0,27,2,1,-1,1398,0
260000,0,32,2,1,0,560,0
50000,0,34,3,0,0,19646,1000
70000,0,47,2,0,2,66948,0
50000,1,38,2,1,-1,0,390
470000,1,40,1,1,0,109094,5000
320000,0,41,1,1,-2,12974,5616
50000,0,23,2,0,0,30125,1042
230000,0,32,1,0,-2,0,0
140000,0,29,2,0,0,55506,3000
50000,1,25,2,0,0,8926,400
450000,0,45,2,1,-2,4595,5095
500000,0,49,1,0,-1,92539,1910
20000,0,37,2,0,0,6893,0
230000,0,38,1,1,-1,1024,654
50000,0,24,2,0,3,50836,1600
300000,0,31,1,0,-1,12794,14109
100000,0,36,1,0,2,75366,0
30000,0,27,2,0,0,27630,0
400000,0,44,1,0,-1,9995,1733
170000,0,30,2,1,2,724,424
340000,0,57,2,0,0,54351,53860
210000,0,35,1,0,0,49311,2000
80000,1,38,1,0,-1,316,316
20000,0,24,2,1,-1,3330,2128
300000,0,51,1,1,-1,0,0
20000,1,43,2,0,0,10522,0
50000,0,40,1,1,0,19893,2001
60000,0,27,2,1,-1,1475,0
60000,0,50,2,0,0,30966,1001
50000,1,51,1,0,2,29074,1245
120000,0,26,2,0,2,60135,0
20000,0,59,2,0,2,8075,1000
240000,0,40,1,0,-1,326,326
420000,0,36,2,1,-2,7853,990
180000,0,28,2,1,-2,0,0
410000,0,28,2,0,2,320407,10507
30000,1,41,2,1,0,18571,380
110000,0,25,2,0,0,12907,5000
90000,0,33,2,1,-1,3482,483
220000,0,41,1,1,-1,4090,19933
50000,1,57,1,0,0,17695,1500
30000,0,22,2,0,0,3027,100
520000,0,55,1,1,-1,10881,4890
80000,0,39,1,0,2,52118,4100
20000,0,58,2,0,0,0,0
210000,0,29,2,1,-1,1021,316
100000,0,28,2,0,0,70183,2600
320000,0,33,1,1,-2,1479,0
500000,0,44,1,0,0,40043,1117
20000,0,41,1,0,0,19715,831
10000,0,59,1,0,0,9063,186
310000,0,43,1,0,-1,600,200
200000,0,37,2,1,-1,8035,5538
180000,0,29,2,0,-2,5127,15040
50000,0,32,1,0,0,13250,0
150000,0,41,2,0,-1,4926,903
500000,0,45,1,1,0,50466,10000
230000,1,31,2,0,0,27151,5000
20000,0,38,2,0,0,13529,6000
190000,0,28,2,0,0,40676,3000
20000,0,24,2,0,0,19478,5000
170000,0,51,1,0,0,45347,1725
210000,0,43,2,0,0,112371,73000
100000,1,44,1,0,2,63816,2400
260000,0,42,1,0,0,33296,10000
200000,0,25,2,0,0,30733,5000
90000,1,40,3,0,0,3786,390
470000,0,35,1,1,0,217802,9000
270000,0,27,2,1,0,55264,1000
100000,1,49,1,1,0,71938,0
200000,0,40,2,1,-2,17363,0
70000,0,43,1,0,0,40314,1475
200000,0,40,1,1,-1,2270,18
50000,0,31,1,0,0,19931,7000
90000,0,24,1,0,0,29700,0
50000,0,30,1,0,0,24423,922
240000,0,37,1,1,-1,0,0
140000,0,35,2,1,-1,325,954
120000,0,52,1,1,2,118928,0
460000,0,61,1,0,-1,1018,1922
170000,0,25,1,0,-1,495,495
500000,0,39,1,1,0,28926,10683
50000,0,51,1,0,0,18474,1101
210000,0,26,2,1,-1,-260,0
50000,0,24,2,1,0,46538,0
200000,0,42,1,0,-1,485,0
20000,0,26,2,1,-1,37345,11200
80000,0,53,1,0,2,12096,0
430000,1,32,1,0,-1,0,0
350000,1,44,2,1,2,340791,12200
50000,0,34,1,0,-1,6483,0
210000,1,55,1,0,0,144521,5500
20000,0,51,2,0,-1,0,0
160000,1,29,2,0,0,2876,8090
50000,1,46,1,0,0,21691,573
50000,0,24,2,1,0,30380,1007
30000,1,31,2,0,2,22938,647
100000,1,29,2,1,2,50417,0
360000,0,28,2,0,0,7364,763
310000,0,34,1,0,0,4922,12000
50000,0,30,3,0,2,33273,3013
120000,0,37,1,0,0,14762,495
30000,1,29,2,0,2,18121,0
200000,0,30,2,0,0,162097,5002
20000,0,37,2,0,0,0,0
50000,1,23,2,0,0,20584,2000
70000,0,25,2,1,0,10323,800
290000,0,32,2,1,-2,2881,0
90000,0,30,2,1,2,2450,0
150000,1,37,1,0,2,67612,2100
90000,0,38,2,0,0,18810,607
80000,1,40,1,1,0,34513,1500
100000,0,32,2,1,2,68136,0
200000,0,41,1,0,-2,2008,0
140000,1,31,2,0,3,132540,5000
110000,0,45,2,0,-1,33193,1163
50000,0,43,3,0,0,27043,6001
60000,0,42,1,0,0,40142,2000
130000,0,40,1,1,0,0,0
320000,0,43,1,0,0,195813,7500
120000,0,42,1,0,-1,4015,1007
450000,0,35,2,0,2,374405,14000
200000,1,36,1,0,0,195156,10000
20000,1,31,2,1,3,0,0
410000,0,29,1,0,-2,149153,4891
210000,0,40,1,1,0,146163,10000
210000,1,36,1,1,-2,0,0
130000,0,38,1,0,-2,0,0
170000,1,27,2,1,-2,910,532
190000,0,55,1,0,0,90264,3200
230000,1,28,2,1,0,82462,2601
120000,0,29,2,0,0,117359,4380
50000,1,23,2,0,0,20465,1000
220000,1,41,2,0,0,7438,3000
320000,0,32,2,1,0,312070,9964
160000,1,27,1,0,0,-218,0
20000,0,23,2,0,0,14871,2000
460000,0,34,2,1,-2,703,3200
490000,0,38,1,1,-2,19656,7396
130000,0,47,1,0,0,36977,0
170000,0,41,2,0,0,69834,3000
150000,0,24,2,0,0,108951,4000
180000,0,33,2,1,-2,248,200
50000,0,35,2,0,0,1473,390
240000,0,44,1,0,0,32957,3000
390000,0,37,2,1,-1,10000,10500
50000,0,47,2,0,0,10527,398
310000,0,43,1,1,-2,0,0
100000,0,28,2,1,-1,0,0
260000,0,36,2,1,-1,0,310
30000,0,28,2,0,0,25637,0
310000,0,27,2,0,-2,59964,46146
270000,0,40,2,1,0,162262,15000
250000,1,30,1,1,-1,56694,0
130000,0,31,1,0,0,32827,7131
220000,0,35,1,1,0,34552,3000
60000,0,48,2,0,0,22552,3000
120000,0,29,2,1,-2,0,68010
30000,0,35,1,0,-1,25300,0
130000,1,30,2,1,2,128857,4574
100000,0,35,1,0,-1,20233,20000
200000,0,26,2,1,-1,0,0
260000,0,47,1,0,0,180719,6000
390000,1,45,1,1,2,115183,3000
340000,0,42,2,1,0,1352,1442
140000,1,24,2,0,-2,73344,2000
220000,0,39,2,0,0,140303,6000
20000,0,31,1,0,-1,1000,0
500000,0,40,2,0,-1,40018,9905
210000,1,33,1,0,0,5933,816
340000,0,39,2,0,0,248766,8600
130000,1,44,1,0,0,23964,1500
200000,0,34,2,0,0,55731,4000
150000,1,35,1,1,0,54447,1500
50000,0,22,2,0,0,32096,4622
60000,1,25,2,1,2,42009,1400
60000,0,27,2,1,-1,1188,1239
150000,0,29,1,0,0,127431,4000
180000,1,38,1,1,2,52178,2100
50000,0,22,2,0,0,13674,628
10000,0,48,1,0,0,2278,0
100000,0,24,2,0,0,80533,2379
30000,0,21,2,0,-2,1551,0
50000,0,51,1,0,0,30060,939
30000,1,39,1,0,0,23766,98
100000,1,30,2,0,2,103300,3845
100000,0,35,2,0,2,28810,2400
290000,0,37,1,0,-2,211829,179228
140000,0,42,1,0,-1,5764,1838
240000,0,39,1,1,-2,0,0
380000,0,27,2,1,2,1121,1472
230000,0,54,1,0,-1,1950,2040
40000,1,24,2,1,0,35224,5000
210000,0,34,1,1,0,76971,3000
150000,0,37,1,0,0,0,0
70000,1,27,1,0,2,33218,2257
80000,0,24,2,0,0,0,0
50000,0,30,2,0,0,16494,1000
300000,0,27,2,0,-2,0,0
180000,0,30,2,0,0,57577,2330
150000,0,35,2,1,-2,7301,1600
60000,0,24,2,1,0,26587,4000
100000,1,37,2,0,0,9306,300
90000,0,26,1,0,0,87814,3100
20000,0,43,1,0,0,16781,788
320000,1,32,2,1,-2,0,6083
90000,0,68,1,0,-2,1052,3000
500000,0,36,2,0,-2,114293,5015
210000,0,37,1,1,-1,546,2769
30000,1,29,2,0,0,0,0
20000,1,51,1,0,0,0,0
50000,0,23,2,1,-2,0,0
360000,0,39,1,0,-1,0,0
80000,0,28,1,0,0,0,0
150000,0,47,1,1,-1,389,376
20000,0,36,1,0,2,21143,0
150000,0,55,1,0,-2,2512,0
340000,0,29,1,0,0,317349,12000
500000,1,61,1,0,-2,0,0
100000,0,33,1,0,0,39355,0
160000,0,62,1,0,-2,0,0
300000,0,42,1,1,-1,2996,1986
240000,0,34,2,1,-1,10036,0
60000,1,30,1,0,0,59198,1000
20000,0,21,2,0,0,0,0
80000,0,25,1,0,2,3053,0
20000,0,47,1,0,-1,0,0
240000,0,35,1,1,-1,5619,7764
20000,0,25,2,0,2,20450,900
290000,0,33,1,0,0,130861,4000
120000,0,33,2,1,0,57753,1739
100000,0,33,2,0,0,84659,10000
20000,0,42,1,0,0,14938,0
60000,1,49,1,0,2,18946,0
150000,1,26,2,0,0,26184,3500
500000,0,57,1,1,-1,37511,414
120000,1,24,2,0,0,11884,8542
80000,0,35,1,0,-1,14107,6955
100000,0,39,1,0,0,42243,4472
20000,0,53,1,1,0,16130,1000
200000,0,33,1,0,0,22131,100
80000,0,39,1,1,0,36589,57
80000,0,33,2,1,0,75781,8000
150000,0,26,2,1,0,33624,2000
50000,0,50,1,0,0,18290,1596
370000,0,28,2,1,-1,5562,3500
130000,1,25,2,0,0,127980,0
450000,0,41,1,1,0,1623,2795
200000,0,44,1,0,2,14978,10000
130000,0,30,2,1,0,35826,1511
230000,0,23,2,0,0,135386,153001
90000,0,29,2,1,0,8251,12000
30000,0,53,1,0,-1,10417,5108
180000,1,43,1,0,0,3723,1000
140000,0,32,2,1,-1,5215,7000
380000,0,52,1,1,-2,0,0
30000,1,56,1,0,2,28544,2500
80000,1,46,1,0,0,81438,0
60000,1,47,1,0,0,9284,17971
290000,0,32,2,1,-2,7241,5000
160000,1,26,1,0,-1,590,1926
20000,0,28,2,1,0,11106,5000
80000,0,65,1,0,0,81617,3237
360000,0,34,1,1,-1,14998,4902
30000,0,44,2,1,2,16467,1000
140000,0,37,1,0,-1,330,2389
150000,0,33,2,1,0,32061,7000
130000,0,45,1,1,0,63832,2291
410000,1,34,1,1,0,14585,875
70000,1,28,2,1,0,53747,1500
30000,0,24,2,1,0,28723,1000
50000,0,37,1,0,-1,-177,1581
180000,0,45,1,0,0,119536,3887
30000,0,36,2,0,-1,0,0
20000,0,38,2,1,0,19632,850
30000,0,24,2,0,0,-40,10400
20000,0,53,2,0,0,11381,0
280000,0,27,2,1,-1,578,892
50000,1,28,1,0,0,23089,2000
360000,1,34,1,1,-2,25619,0
190000,1,41,1,0,0,94804,3575
180000,0,36,1,1,-2,5827,1030
60000,0,24,2,1,0,35770,1500
320000,0,47,1,0,-1,28424,35375
10000,1,33,2,0,-1,540,3780
200000,1,52,1,0,-1,782,632
50000,0,24,2,0,0,5092,10327
180000,0,25,2,1,-2,0,0
20000,1,24,2,0,2,19759,0
300000,0,28,1,0,0,226555,6006
90000,1,28,2,1,-1,0,0
160000,1,23,2,0,2,37261,24659
20000,0,39,2,0,0,16858,637
150000,0,28,2,0,-1,7080,43600
50000,0,26,2,0,2,18344,341
60000,0,43,3,0,0,55689,1758
210000,0,54,1,1,0,7049,1026
150000,0,27,2,0,0,97028,3500
60000,1,24,2,0,0,11896,305
210000,0,35,1,0,0,300,4817
210000,0,28,2,0,-2,0,0
360000,0,31,1,0,-1,6410,4120
10000,0,25,2,1,0,8837,500
140000,0,32,2,1,0,137275,0
100000,0,33,2,1,2,56976,2155
50000,1,23,2,0,-1,390,390
360000,1,42,2,0,-2,0,0
360000,0,42,1,0,-2,0,0
30000,0,27,2,0,0,0,0
20000,0,36,2,0,2,15054,1504
260000,0,42,1,1,-1,15104,9118
100000,1,38,2,1,2,41529,1500
340000,0,39,2,0,-2,140040,2014
50000,1,31,2,1,2,3328,0
180000,0,32,1,0,0,-99,13550
360000,0,33,2,1,-1,420,6041
60000,0,35,1,0,0,35732,1400
20000,0,28,1,0,2,14373,10489
150000,1,44,1,1,2,24232,0
150000,0,50,1,1,0,97648,5229
300000,0,32,2,1,0,0,2346
420000,0,35,2,0,0,47563,1500
500000,0,34,2,1,0,84615,20225
150000,0,30,2,0,0,0,0
50000,1,54,1,0,0,37842,0
110000,0,24,2,0,2,20284,7760
150000,0,38,1,0,-2,1104,0
80000,0,26,2,1,0,52280,1500
150000,0,34,1,0,0,10000,0
50000,0,39,2,0,0,0,3000
20000,0,33,2,0,0,19500,0
80000,0,33,2,0,0,45185,2000
150000,1,41,1,1,2,132252,0
240000,0,41,1,0,-2,199444,4501
100000,0,27,1,0,-2,0,0
130000,0,45,1,0,0,44189,2000
20000,0,37,1,0,0,10400,0
340000,0,35,2,1,-1,1806,3370
430000,0,40,1,1,-1,3414,15331
110000,0,57,1,1,0,19655,1000
90000,0,49,1,0,0,6851,2006
10000,0,26,2,1,-1,9009,340
100000,0,32,2,1,-1,0,0
390000,0,34,1,1,-2,46365,3000
130000,0,43,2,0,-1,3076,3526
180000,0,37,1,0,0,78588,2300
50000,0,51,3,0,0,18020,649
80000,0,30,1,0,0,47300,1500
30000,1,33,2,0,2,26377,0
150000,0,30,2,1,-1,7427,4973
230000,0,46,2,0,-1,756,754
90000,1,23,2,0,3,84395,3500
80000,0,30,3,0,0,11569,5000
700000,0,35,2,1,0,70896,12235
30000,1,22,2,0,0,0,0
90000,1,28,1,1,0,9855,5000
200000,0,44,2,0,-1,1340,6324
230000,1,50,1,0,0,58371,2094
100000,0,54,2,1,0,40556,1414
360000,0,28,2,1,0,145601,100017
500000,1,43,1,1,-2,0,0
240000,0,42,2,0,-1,1294,2073
360000,0,28,2,1,0,91933,30463
360000,1,30,1,0,2,0,0
320000,0,43,1,1,0,114934,5000
50000,0,40,1,0,0,500,0
140000,0,31,2,0,0,56488,2000
360000,0,30,1,0,0,4164,211
180000,1,27,2,1,-1,957,455
330000,0,40,1,1,-2,252686,4944
140000,1,24,2,1,0,0,0
360000,0,27,1,1,-2,2885,3153
150000,1,27,2,1,2,18726,1000
220000,0,29,2,0,0,15424,3385
260000,0,31,2,0,0,202800,6882
30000,0,54,1,0,0,21162,765
580000,0,31,2,1,-1,2227,1707
50000,0,25,2,0,-1,741,291
230000,1,36,1,1,-1,3790,5647
20000,1,39,1,0,0,20204,0
110000,1,35,1,0,0,78462,3200
240000,0,28,2,1,0,12552,9000
50000,0,34,1,0,0,17251,563
20000,0,51,3,1,-1,2500,0
190000,0,42,1,0,0,118313,8888
100000,0,50,2,0,0,89681,10000
500000,0,34,1,0,-2,0,5099
170000,0,40,1,1,-1,236,52
150000,0,23,2,0,0,10514,116
30000,0,48,1,0,0,30000,0
80000,1,41,2,0,0,48737,1576
340000,0,49,1,0,-1,16612,44729
210000,0,30,2,0,0,84209,2000
30000,0,23,2,1,0,17569,0
230000,0,27,2,1,-1,764,1027
20000,0,23,2,0,0,16838,1000
70000,0,26,1,0,0,50841,2200
310000,1,66,1,1,0,229520,8552
80000,1,36,2,0,0,24367,2000
150000,0,27,2,0,0,91112,700
20000,0,49,1,0,0,390,0
220000,0,54,1,0,-1,3105,264
150000,0,30,2,1,0,145100,0
530000,0,30,2,1,0,239004,10500
150000,0,28,1,0,-1,43950,1615
150000,1,29,2,1,-1,5288,0
420000,0,30,1,0,0,88709,69380
80000,0,31,1,0,-2,0,0
100000,0,37,1,0,0,71384,3000
30000,1,27,2,0,2,16907,800
50000,0,37,1,0,0,0,0
330000,1,39,2,1,-1,1588,0
140000,0,36,2,0,0,135778,5000
50000,0,34,1,0,0,49030,1750
360000,1,37,1,0,-2,0,0
180000,1,38,2,0,-1,51508,3000
130000,0,27,1,0,0,52609,1640
130000,0,31,2,0,2,71679,2000
20000,0,24,2,1,2,19084,0
260000,0,30,2,1,0,21226,0
50000,0,51,2,0,0,44593,1335
320000,0,29,1,0,0,92573,3006
70000,1,37,1,0,0,49559,2050
180000,0,47,1,1,-1,1382,304
60000,0,54,1,0,2,39038,1477
80000,0,23,1,0,-2,748,1310
10000,0,49,1,0,0,8991,0
150000,1,33,1,0,2,49100,2000
50000,0,55,2,0,0,18988,905
150000,0,41,2,0,0,21320,5000
350000,0,38,2,1,0,14473,14328
380000,0,44,2,1,0,311458,11000
130000,0,25,2,0,-1,139,391
180000,0,35,1,1,-1,0,295
100000,0,41,1,0,0,74368,3023
30000,1,31,1,0,2,26098,1100
430000,0,28,2,1,0,345532,40000
200000,1,37,1,0,2,430,2923
360000,1,43,1,0,-2,0,0
80000,0,32,2,1,-1,1100,18500
40000,1,26,2,1,2,28914,1300
80000,0,29,2,0,0,10259,1000
20000,0,23,2,0,0,18603,734
250000,1,24,2,0,-1,975,1720
70000,0,43,1,0,0,6844,13000
20000,1,34,1,1,0,20473,600
160000,0,39,1,0,-2,-18,0
70000,1,36,1,0,0,0,0
50000,0,34,2,0,-2,280,390
30000,1,41,1,0,2,28878,0
80000,0,48,1,0,0,0,5247
20000,0,52,1,0,0,18538,580
50000,0,32,1,0,0,5243,1000
50000,0,26,2,1,-2,0,0
230000,0,36,1,1,-1,2282,380
10000,1,23,2,0,-2,-1000,1000
20000,0,42,1,0,0,20199,253
110000,0,34,2,0,0,47259,3000
200000,0,29,2,1,-1,13137,416
20000,0,59,1,0,-1,15410,25000
80000,0,29,2,1,-1,1446,2493
280000,0,31,2,0,-2,5360,5360
140000,0,45,1,0,0,1545,0
60000,0,25,2,1,0,28200,0
50000,0,51,1,0,-1,9905,2000
200000,0,34,1,1,-2,0,6191
180000,0,38,1,1,2,122452,6500
260000,0,45,2,0,0,201007,8000
150000,1,32,2,1,0,57084,650
130000,0,32,2,1,0,127809,5000
120000,1,50,2,0,-1,0,0
210000,0,30,1,0,-2,0,0
110000,0,33,3,1,0,76742,2711
30000,0,28,2,0,-1,13056,16964
170000,1,25,2,1,-1,1800,1443
360000,0,32,2,1,-1,14690,20296
130000,1,37,2,1,0,98310,3447
30000,1,24,2,1,2,16657,203
